,cha,con,dex,int,result,str,wis
4338,17.0,20.0,10.0,12.0,succeed,6.0,6.0
4339,13.0,14.0,5.0,12.0,succeed,11.0,12.0
4340,16.0,13.0,3.0,16.0,fail,16.0,12.0
4341,9.0,11.0,13.0,8.0,succeed,15.0,9.0
4342,8.0,10.0,7.0,14.0,fail,12.0,9.0
4343,11.0,16.0,10.0,11.0,succeed,19.0,20.0
4344,15.0,13.0,11.0,11.0,fail,10.0,7.0
4345,9.0,14.0,11.0,6.0,fail,14.0,17.0
4346,7.0,12.0,9.0,17.0,succeed,8.0,11.0
4347,11.0,11.0,12.0,19.0,succeed,13.0,10.0
4348,11.0,11.0,19.0,6.0,fail,15.0,11.0
4349,8.0,11.0,17.0,10.0,fail,16.0,11.0
4350,16.0,15.0,11.0,18.0,succeed,8.0,17.0
4351,11.0,18.0,14.0,12.0,succeed,5.0,19.0
4352,12.0,8.0,11.0,12.0,succeed,7.0,17.0
4353,11.0,17.0,13.0,8.0,succeed,12.0,10.0
4354,7.0,9.0,12.0,10.0,fail,7.0,16.0
4355,9.0,14.0,11.0,10.0,succeed,18.0,7.0
4356,13.0,7.0,10.0,14.0,fail,3.0,14.0
4357,11.0,16.0,19.0,11.0,succeed,15.0,13.0
4358,18.0,13.0,9.0,12.0,succeed,12.0,9.0
4359,10.0,10.0,5.0,15.0,succeed,14.0,9.0
4360,15.0,12.0,15.0,10.0,fail,7.0,4.0
4361,7.0,16.0,11.0,7.0,fail,16.0,11.0
4362,17.0,6.0,8.0,14.0,fail,10.0,11.0
4363,11.0,15.0,8.0,8.0,succeed,13.0,8.0
4364,12.0,12.0,13.0,15.0,succeed,8.0,9.0
4365,3.0,7.0,12.0,14.0,fail,14.0,10.0
4366,7.0,5.0,18.0,13.0,succeed,6.0,15.0
4367,7.0,8.0,15.0,9.0,fail,12.0,14.0
4368,15.0,16.0,10.0,6.0,succeed,11.0,13.0
4369,11.0,10.0,14.0,8.0,succeed,16.0,6.0
4370,14.0,8.0,13.0,12.0,fail,12.0,7.0
4371,4.0,9.0,11.0,18.0,fail,14.0,5.0
4372,17.0,16.0,9.0,15.0,succeed,13.0,17.0
4373,11.0,2.0,7.0,10.0,succeed,20.0,17.0
4374,2.0,8.0,11.0,8.0,succeed,19.0,16.0
4375,20.0,12.0,10.0,13.0,succeed,7.0,15.0
4376,13.0,17.0,9.0,13.0,fail,11.0,3.0
4377,6.0,10.0,9.0,14.0,fail,5.0,18.0
4378,7.0,10.0,15.0,9.0,fail,7.0,13.0
4379,15.0,12.0,10.0,13.0,succeed,11.0,8.0
4380,17.0,13.0,10.0,18.0,fail,4.0,14.0
4381,20.0,10.0,12.0,9.0,fail,14.0,13.0
4382,16.0,13.0,7.0,18.0,succeed,6.0,9.0
4383,7.0,12.0,20.0,8.0,fail,18.0,6.0
4384,5.0,10.0,5.0,17.0,fail,15.0,11.0
4385,18.0,4.0,11.0,12.0,fail,11.0,7.0
4386,4.0,10.0,4.0,18.0,succeed,10.0,16.0
4387,11.0,3.0,15.0,12.0,fail,12.0,15.0
4388,8.0,13.0,11.0,13.0,succeed,9.0,15.0
4389,10.0,7.0,12.0,14.0,fail,9.0,12.0
4390,15.0,4.0,7.0,18.0,succeed,11.0,15.0
4391,14.0,15.0,14.0,13.0,succeed,9.0,17.0
4392,11.0,9.0,17.0,9.0,succeed,9.0,12.0
4393,9.0,9.0,9.0,11.0,succeed,12.0,18.0
4394,16.0,13.0,15.0,9.0,fail,5.0,9.0
4395,11.0,13.0,15.0,12.0,succeed,8.0,12.0
4396,10.0,7.0,3.0,16.0,fail,15.0,13.0
4397,12.0,9.0,9.0,14.0,fail,9.0,12.0
4398,9.0,9.0,11.0,10.0,succeed,13.0,9.0
4399,12.0,13.0,14.0,10.0,succeed,10.0,12.0
4400,6.0,5.0,13.0,17.0,succeed,11.0,17.0
4401,7.0,12.0,12.0,12.0,succeed,14.0,10.0
4402,19.0,8.0,8.0,12.0,fail,13.0,17.0
4403,4.0,15.0,9.0,17.0,fail,9.0,9.0
4404,10.0,14.0,12.0,5.0,fail,7.0,13.0
4405,11.0,15.0,11.0,14.0,succeed,13.0,9.0
4406,14.0,8.0,14.0,11.0,fail,18.0,4.0
4407,19.0,9.0,7.0,14.0,succeed,9.0,18.0
4408,13.0,19.0,11.0,18.0,succeed,11.0,7.0
4409,19.0,9.0,5.0,14.0,succeed,12.0,12.0
4410,14.0,13.0,18.0,10.0,fail,13.0,15.0
4411,13.0,11.0,15.0,11.0,succeed,10.0,8.0
4412,9.0,10.0,9.0,14.0,fail,14.0,15.0
4413,11.0,12.0,16.0,11.0,fail,18.0,5.0
4414,17.0,7.0,17.0,14.0,succeed,12.0,8.0
4415,9.0,12.0,13.0,10.0,succeed,12.0,19.0
4416,15.0,14.0,6.0,9.0,fail,12.0,11.0
4417,11.0,6.0,10.0,10.0,fail,7.0,16.0
4418,14.0,11.0,15.0,12.0,succeed,5.0,11.0
4419,8.0,13.0,13.0,10.0,succeed,13.0,13.0
4420,16.0,12.0,19.0,13.0,succeed,15.0,18.0
4421,16.0,8.0,7.0,16.0,succeed,16.0,8.0
4422,11.0,15.0,11.0,12.0,succeed,10.0,12.0
4423,13.0,12.0,5.0,9.0,fail,18.0,6.0
4424,13.0,7.0,13.0,12.0,fail,10.0,11.0
4425,17.0,8.0,8.0,8.0,fail,16.0,9.0
4426,9.0,15.0,7.0,12.0,succeed,12.0,13.0
4427,16.0,5.0,12.0,13.0,fail,12.0,11.0
4428,20.0,17.0,9.0,8.0,succeed,10.0,15.0
4429,13.0,14.0,8.0,8.0,fail,10.0,7.0
4430,3.0,12.0,8.0,17.0,fail,10.0,12.0
4431,5.0,14.0,11.0,10.0,succeed,11.0,18.0
4432,9.0,8.0,18.0,15.0,fail,4.0,8.0
4433,17.0,8.0,17.0,14.0,succeed,8.0,19.0
4434,14.0,19.0,9.0,6.0,succeed,10.0,13.0
4435,11.0,4.0,8.0,15.0,succeed,13.0,14.0
4436,13.0,11.0,7.0,15.0,succeed,13.0,6.0
4437,14.0,7.0,7.0,12.0,succeed,15.0,9.0
4438,15.0,20.0,8.0,13.0,succeed,10.0,6.0
4439,13.0,14.0,14.0,13.0,succeed,15.0,11.0
4440,8.0,12.0,10.0,7.0,succeed,12.0,17.0
4441,14.0,19.0,11.0,11.0,succeed,16.0,13.0
4442,14.0,8.0,11.0,16.0,succeed,11.0,7.0
4443,14.0,9.0,11.0,11.0,succeed,11.0,16.0
4444,13.0,10.0,11.0,9.0,succeed,9.0,14.0
4445,12.0,9.0,14.0,9.0,succeed,9.0,11.0
4446,15.0,19.0,11.0,8.0,succeed,16.0,3.0
4447,7.0,12.0,16.0,18.0,fail,13.0,7.0
4448,8.0,17.0,13.0,6.0,succeed,11.0,11.0
4449,9.0,14.0,12.0,14.0,fail,17.0,13.0
4450,10.0,10.0,4.0,18.0,succeed,9.0,9.0
4451,13.0,3.0,11.0,15.0,fail,7.0,12.0
4452,13.0,7.0,13.0,10.0,fail,18.0,8.0
4453,13.0,13.0,14.0,19.0,succeed,14.0,20.0
4454,13.0,14.0,14.0,5.0,succeed,19.0,9.0
4455,13.0,12.0,14.0,14.0,fail,15.0,13.0
4456,12.0,13.0,12.0,6.0,fail,16.0,9.0
4457,9.0,10.0,8.0,19.0,succeed,11.0,16.0
4458,14.0,16.0,13.0,10.0,succeed,6.0,11.0
4459,10.0,13.0,12.0,10.0,succeed,8.0,16.0
4460,5.0,12.0,12.0,11.0,succeed,4.0,18.0
4461,9.0,11.0,13.0,17.0,succeed,20.0,13.0
4462,18.0,15.0,14.0,6.0,succeed,15.0,8.0
4463,11.0,10.0,16.0,20.0,succeed,7.0,7.0
4464,11.0,16.0,12.0,4.0,succeed,8.0,15.0
4465,13.0,16.0,6.0,14.0,succeed,8.0,15.0
4466,10.0,15.0,18.0,10.0,succeed,13.0,8.0
4467,10.0,10.0,10.0,12.0,succeed,14.0,16.0
4468,18.0,9.0,18.0,19.0,succeed,9.0,12.0
4469,11.0,9.0,18.0,17.0,succeed,9.0,11.0
4470,7.0,7.0,14.0,13.0,succeed,11.0,8.0
4471,8.0,11.0,19.0,10.0,fail,9.0,5.0
4472,14.0,12.0,19.0,12.0,succeed,17.0,11.0
4473,11.0,8.0,11.0,8.0,succeed,14.0,10.0
4474,11.0,8.0,15.0,11.0,fail,5.0,17.0
4475,9.0,6.0,16.0,12.0,succeed,10.0,17.0
4476,16.0,18.0,8.0,6.0,fail,4.0,14.0
4477,13.0,14.0,8.0,12.0,succeed,12.0,7.0
4478,6.0,9.0,16.0,15.0,fail,11.0,11.0
4479,11.0,10.0,4.0,19.0,succeed,11.0,7.0
4480,18.0,6.0,15.0,8.0,succeed,11.0,18.0
4481,10.0,10.0,16.0,10.0,fail,13.0,5.0
4482,10.0,11.0,17.0,13.0,succeed,9.0,14.0
4483,15.0,10.0,4.0,5.0,fail,18.0,13.0
4484,14.0,11.0,13.0,13.0,succeed,7.0,10.0
4485,11.0,16.0,7.0,12.0,succeed,18.0,15.0
4486,14.0,13.0,9.0,20.0,succeed,5.0,15.0
4487,11.0,12.0,16.0,11.0,fail,10.0,6.0
4488,15.0,11.0,14.0,9.0,succeed,11.0,12.0
4489,11.0,15.0,9.0,6.0,fail,10.0,18.0
4490,19.0,3.0,12.0,9.0,fail,14.0,5.0
4491,17.0,14.0,5.0,6.0,succeed,6.0,12.0
4492,13.0,17.0,5.0,10.0,succeed,15.0,2.0
4493,11.0,7.0,16.0,9.0,fail,15.0,9.0
4494,15.0,2.0,10.0,12.0,fail,9.0,13.0
4495,12.0,16.0,9.0,8.0,succeed,7.0,15.0
4496,6.0,7.0,17.0,9.0,fail,14.0,12.0
4497,11.0,13.0,9.0,15.0,fail,10.0,18.0
4498,12.0,10.0,17.0,8.0,succeed,7.0,15.0
4499,17.0,13.0,14.0,18.0,succeed,9.0,8.0
4500,10.0,7.0,10.0,16.0,succeed,8.0,9.0
4501,13.0,11.0,12.0,15.0,succeed,11.0,15.0
4502,5.0,3.0,14.0,13.0,succeed,13.0,13.0
4503,12.0,13.0,6.0,3.0,succeed,13.0,19.0
4504,14.0,12.0,13.0,10.0,succeed,19.0,14.0
4505,6.0,15.0,8.0,14.0,succeed,15.0,14.0
4506,17.0,12.0,11.0,13.0,fail,13.0,14.0
4507,18.0,11.0,17.0,15.0,succeed,18.0,16.0
4508,12.0,13.0,13.0,16.0,succeed,13.0,13.0
4509,7.0,16.0,9.0,11.0,succeed,11.0,13.0
4510,6.0,17.0,19.0,13.0,fail,11.0,2.0
4511,12.0,10.0,7.0,14.0,succeed,14.0,14.0
4512,9.0,9.0,15.0,6.0,succeed,16.0,18.0
4513,15.0,9.0,8.0,7.0,succeed,6.0,15.0
4514,17.0,14.0,5.0,5.0,succeed,15.0,5.0
4515,10.0,5.0,7.0,18.0,succeed,10.0,10.0
4516,7.0,11.0,12.0,16.0,fail,10.0,6.0
4517,10.0,10.0,9.0,12.0,succeed,15.0,16.0
4518,17.0,12.0,10.0,13.0,succeed,5.0,9.0
4519,17.0,12.0,8.0,13.0,succeed,13.0,16.0
4520,6.0,18.0,4.0,16.0,succeed,9.0,14.0
4521,12.0,7.0,17.0,7.0,succeed,11.0,14.0
4522,14.0,17.0,14.0,19.0,succeed,20.0,8.0
4523,11.0,10.0,9.0,18.0,succeed,10.0,12.0
4524,4.0,17.0,14.0,16.0,succeed,14.0,9.0
4525,14.0,5.0,6.0,12.0,succeed,9.0,19.0
4526,11.0,12.0,11.0,9.0,succeed,9.0,15.0
4527,6.0,14.0,12.0,13.0,fail,13.0,12.0
4528,10.0,6.0,10.0,11.0,succeed,17.0,12.0
4529,11.0,16.0,3.0,9.0,succeed,13.0,11.0
4530,15.0,10.0,6.0,15.0,succeed,17.0,6.0
4531,11.0,11.0,12.0,15.0,succeed,14.0,17.0
4532,10.0,10.0,12.0,11.0,succeed,16.0,12.0
4533,14.0,18.0,6.0,13.0,succeed,16.0,13.0
4534,14.0,12.0,8.0,19.0,succeed,10.0,16.0
4535,15.0,14.0,20.0,20.0,succeed,14.0,11.0
4536,12.0,11.0,10.0,9.0,fail,18.0,5.0
4537,8.0,5.0,14.0,16.0,succeed,17.0,10.0
4538,7.0,16.0,12.0,11.0,fail,10.0,5.0
4539,20.0,8.0,6.0,16.0,succeed,8.0,10.0
4540,12.0,19.0,11.0,13.0,fail,8.0,7.0
4541,7.0,12.0,12.0,6.0,fail,18.0,11.0
4542,18.0,12.0,13.0,6.0,fail,9.0,5.0
4543,8.0,18.0,13.0,12.0,succeed,14.0,10.0
4544,7.0,17.0,4.0,7.0,fail,14.0,11.0
4545,17.0,4.0,9.0,10.0,fail,14.0,8.0
4546,12.0,11.0,17.0,7.0,succeed,14.0,9.0
4547,15.0,8.0,15.0,9.0,succeed,8.0,17.0
4548,7.0,17.0,17.0,16.0,succeed,15.0,4.0
4549,10.0,10.0,17.0,17.0,succeed,13.0,17.0
4550,13.0,12.0,10.0,20.0,fail,2.0,11.0
4551,5.0,15.0,13.0,16.0,succeed,14.0,7.0
4552,6.0,15.0,7.0,14.0,succeed,19.0,14.0
4553,12.0,11.0,17.0,8.0,fail,9.0,5.0
4554,7.0,17.0,13.0,8.0,succeed,15.0,10.0
4555,13.0,2.0,12.0,5.0,fail,13.0,17.0
4556,12.0,15.0,6.0,17.0,fail,4.0,8.0
4557,7.0,9.0,17.0,17.0,succeed,12.0,9.0
4558,12.0,13.0,12.0,4.0,succeed,9.0,11.0
4559,12.0,15.0,13.0,15.0,succeed,12.0,10.0
4560,13.0,10.0,4.0,13.0,succeed,9.0,18.0
4561,9.0,4.0,15.0,17.0,succeed,16.0,7.0
4562,10.0,14.0,13.0,15.0,succeed,6.0,13.0
4563,7.0,11.0,11.0,10.0,fail,10.0,14.0
4564,11.0,6.0,16.0,10.0,succeed,15.0,10.0
4565,11.0,10.0,9.0,8.0,succeed,11.0,17.0
4566,14.0,16.0,12.0,10.0,fail,5.0,16.0
4567,18.0,10.0,14.0,11.0,succeed,11.0,13.0
4568,17.0,8.0,7.0,12.0,succeed,14.0,7.0
4569,14.0,9.0,10.0,8.0,succeed,10.0,9.0
4570,10.0,16.0,19.0,9.0,succeed,19.0,14.0
4571,16.0,15.0,11.0,9.0,succeed,17.0,14.0
4572,6.0,11.0,6.0,12.0,succeed,17.0,11.0
4573,10.0,12.0,11.0,13.0,succeed,16.0,11.0
4574,12.0,16.0,17.0,12.0,fail,2.0,7.0
4575,10.0,4.0,13.0,9.0,fail,15.0,17.0
4576,13.0,10.0,17.0,8.0,fail,14.0,7.0
4577,15.0,6.0,9.0,6.0,fail,17.0,12.0
4578,7.0,11.0,13.0,9.0,fail,10.0,10.0
4579,13.0,16.0,10.0,11.0,fail,6.0,9.0
4580,16.0,15.0,15.0,17.0,succeed,8.0,8.0
4581,14.0,17.0,4.0,9.0,succeed,20.0,17.0
4582,18.0,17.0,12.0,19.0,succeed,16.0,13.0
4583,5.0,9.0,7.0,17.0,fail,16.0,15.0
4584,7.0,19.0,13.0,14.0,fail,12.0,9.0
4585,12.0,10.0,9.0,11.0,succeed,6.0,15.0
4586,12.0,18.0,16.0,6.0,fail,3.0,13.0
4587,11.0,16.0,17.0,7.0,succeed,20.0,20.0
4588,12.0,9.0,15.0,19.0,succeed,10.0,13.0
4589,13.0,11.0,10.0,11.0,succeed,12.0,17.0
4590,20.0,7.0,12.0,7.0,succeed,15.0,5.0
4591,3.0,11.0,15.0,18.0,succeed,13.0,16.0
4592,7.0,12.0,12.0,10.0,succeed,15.0,12.0
4593,11.0,14.0,8.0,7.0,succeed,11.0,10.0
4594,15.0,7.0,6.0,16.0,succeed,18.0,9.0
4595,14.0,6.0,13.0,13.0,succeed,11.0,7.0
4596,14.0,14.0,13.0,8.0,succeed,11.0,11.0
4597,12.0,13.0,15.0,15.0,fail,4.0,15.0
4598,14.0,5.0,15.0,12.0,succeed,11.0,17.0
4599,9.0,16.0,5.0,11.0,fail,7.0,12.0
4600,13.0,15.0,10.0,11.0,succeed,7.0,4.0
4601,12.0,13.0,10.0,4.0,succeed,9.0,15.0
4602,18.0,18.0,16.0,7.0,succeed,12.0,3.0
4603,8.0,12.0,9.0,14.0,succeed,11.0,17.0
4604,10.0,9.0,13.0,9.0,fail,12.0,14.0
4605,9.0,15.0,10.0,19.0,succeed,8.0,9.0
4606,9.0,12.0,10.0,7.0,fail,16.0,11.0
4607,11.0,11.0,10.0,13.0,succeed,10.0,13.0
4608,11.0,2.0,16.0,16.0,succeed,9.0,16.0
4609,17.0,6.0,11.0,12.0,succeed,14.0,13.0
4610,14.0,16.0,14.0,14.0,succeed,10.0,12.0
4611,8.0,10.0,8.0,17.0,fail,5.0,14.0
4612,19.0,3.0,13.0,10.0,fail,15.0,7.0
4613,18.0,15.0,10.0,13.0,succeed,6.0,5.0
4614,11.0,11.0,7.0,14.0,fail,13.0,9.0
4615,17.0,12.0,19.0,11.0,succeed,9.0,16.0
4616,4.0,16.0,10.0,11.0,succeed,17.0,9.0
4617,6.0,10.0,12.0,14.0,succeed,13.0,6.0
4618,16.0,16.0,16.0,5.0,succeed,12.0,9.0
4619,11.0,8.0,5.0,6.0,succeed,16.0,15.0
4620,8.0,13.0,5.0,12.0,succeed,12.0,18.0
4621,13.0,7.0,17.0,19.0,succeed,13.0,14.0
4622,7.0,7.0,17.0,16.0,succeed,11.0,6.0
4623,10.0,12.0,10.0,19.0,succeed,4.0,14.0
4624,14.0,15.0,17.0,12.0,succeed,11.0,5.0
4625,10.0,5.0,13.0,10.0,fail,17.0,8.0
4626,12.0,6.0,11.0,17.0,fail,13.0,12.0
4627,20.0,6.0,8.0,6.0,fail,16.0,6.0
4628,13.0,13.0,17.0,12.0,succeed,12.0,19.0
4629,11.0,5.0,16.0,10.0,fail,4.0,16.0
4630,8.0,16.0,16.0,11.0,fail,3.0,11.0
4631,13.0,9.0,11.0,11.0,succeed,9.0,8.0
4632,19.0,20.0,13.0,15.0,succeed,4.0,8.0
4633,11.0,13.0,18.0,12.0,fail,5.0,17.0
4634,15.0,12.0,11.0,5.0,succeed,15.0,5.0
4635,10.0,7.0,16.0,11.0,fail,12.0,9.0
4636,16.0,16.0,9.0,12.0,fail,14.0,5.0
4637,7.0,18.0,12.0,11.0,succeed,11.0,11.0
4638,15.0,13.0,12.0,9.0,fail,4.0,10.0
4639,8.0,10.0,17.0,9.0,succeed,11.0,8.0
4640,8.0,4.0,12.0,12.0,succeed,18.0,6.0
4641,13.0,6.0,14.0,10.0,succeed,13.0,11.0
4642,9.0,11.0,10.0,16.0,succeed,16.0,15.0
4643,9.0,14.0,16.0,16.0,fail,19.0,9.0
4644,10.0,14.0,13.0,18.0,succeed,18.0,13.0
4645,14.0,10.0,12.0,8.0,succeed,20.0,11.0
4646,20.0,8.0,6.0,7.0,succeed,10.0,10.0
4647,3.0,12.0,11.0,20.0,fail,16.0,12.0
4648,9.0,12.0,13.0,19.0,fail,6.0,8.0
4649,10.0,15.0,6.0,18.0,succeed,14.0,9.0
4650,11.0,10.0,15.0,6.0,fail,13.0,10.0
4651,11.0,16.0,16.0,12.0,succeed,8.0,7.0
4652,4.0,18.0,14.0,8.0,succeed,10.0,7.0
4653,20.0,11.0,11.0,13.0,succeed,6.0,16.0
4654,8.0,9.0,7.0,15.0,succeed,16.0,20.0
4655,10.0,17.0,16.0,11.0,succeed,13.0,6.0
4656,15.0,8.0,15.0,14.0,succeed,14.0,5.0
4657,15.0,11.0,11.0,12.0,succeed,14.0,5.0
4658,14.0,12.0,11.0,13.0,succeed,9.0,17.0
4659,18.0,5.0,12.0,10.0,fail,17.0,7.0
4660,14.0,12.0,11.0,10.0,succeed,11.0,11.0
4661,10.0,17.0,10.0,10.0,succeed,11.0,16.0
4662,9.0,18.0,10.0,9.0,succeed,11.0,17.0
4663,13.0,16.0,12.0,8.0,succeed,11.0,13.0
4664,14.0,4.0,13.0,12.0,fail,8.0,10.0
4665,15.0,10.0,11.0,19.0,succeed,9.0,13.0
4666,12.0,11.0,15.0,14.0,succeed,10.0,12.0
4667,16.0,8.0,6.0,10.0,succeed,16.0,9.0
4668,9.0,8.0,12.0,8.0,fail,9.0,14.0
4669,12.0,10.0,11.0,16.0,succeed,11.0,16.0
4670,10.0,14.0,10.0,7.0,fail,11.0,11.0
4671,15.0,16.0,18.0,5.0,succeed,6.0,10.0
4672,10.0,5.0,12.0,8.0,fail,19.0,8.0
4673,13.0,16.0,12.0,12.0,succeed,9.0,10.0
4674,12.0,16.0,5.0,13.0,succeed,5.0,16.0
4675,4.0,10.0,12.0,11.0,succeed,19.0,12.0
4676,10.0,5.0,14.0,11.0,succeed,17.0,19.0
4677,11.0,16.0,10.0,13.0,succeed,8.0,9.0
4678,19.0,11.0,16.0,10.0,fail,13.0,8.0
4679,5.0,13.0,5.0,11.0,fail,15.0,11.0
4680,10.0,18.0,14.0,10.0,succeed,20.0,4.0
4681,12.0,13.0,6.0,11.0,fail,14.0,9.0
4682,10.0,15.0,13.0,11.0,succeed,10.0,16.0
4683,12.0,9.0,13.0,17.0,succeed,13.0,19.0
4684,19.0,4.0,16.0,9.0,fail,4.0,9.0
4685,8.0,16.0,13.0,13.0,fail,9.0,14.0
4686,13.0,12.0,15.0,15.0,succeed,12.0,7.0
4687,9.0,14.0,13.0,13.0,succeed,15.0,11.0
4688,16.0,13.0,9.0,2.0,fail,10.0,19.0
4689,9.0,4.0,15.0,16.0,fail,16.0,15.0
4690,14.0,7.0,16.0,5.0,fail,9.0,14.0
4691,15.0,16.0,6.0,16.0,succeed,15.0,10.0
4692,14.0,11.0,13.0,6.0,succeed,13.0,12.0
4693,10.0,12.0,13.0,10.0,succeed,11.0,9.0
4694,15.0,10.0,13.0,13.0,succeed,18.0,11.0
4695,7.0,8.0,19.0,18.0,succeed,10.0,11.0
4696,8.0,9.0,12.0,15.0,fail,12.0,15.0
4697,16.0,9.0,6.0,11.0,succeed,14.0,16.0
4698,9.0,6.0,10.0,14.0,succeed,13.0,9.0
4699,18.0,13.0,12.0,17.0,succeed,15.0,7.0
4700,18.0,9.0,9.0,13.0,fail,15.0,11.0
4701,15.0,12.0,14.0,11.0,succeed,19.0,6.0
4702,13.0,16.0,6.0,14.0,succeed,7.0,11.0
4703,11.0,8.0,19.0,7.0,fail,14.0,5.0
4704,9.0,6.0,13.0,15.0,fail,16.0,5.0
4705,13.0,13.0,9.0,16.0,fail,15.0,4.0
4706,11.0,19.0,10.0,10.0,fail,12.0,6.0
4707,12.0,9.0,7.0,11.0,succeed,9.0,18.0
4708,9.0,15.0,17.0,10.0,succeed,5.0,16.0
4709,19.0,11.0,12.0,11.0,succeed,15.0,2.0
4710,13.0,15.0,19.0,7.0,fail,19.0,4.0
4711,9.0,12.0,18.0,3.0,fail,5.0,14.0
4712,13.0,18.0,8.0,3.0,succeed,6.0,14.0
4713,17.0,13.0,17.0,11.0,succeed,11.0,10.0
4714,8.0,11.0,13.0,13.0,fail,10.0,9.0
4715,13.0,10.0,14.0,13.0,fail,12.0,10.0
4716,10.0,16.0,12.0,14.0,succeed,13.0,10.0
4717,11.0,17.0,11.0,11.0,succeed,9.0,10.0
4718,11.0,11.0,12.0,11.0,succeed,18.0,16.0
4719,18.0,11.0,9.0,8.0,fail,16.0,6.0
4720,18.0,16.0,8.0,11.0,succeed,14.0,9.0
4721,12.0,7.0,10.0,18.0,succeed,6.0,12.0
4722,20.0,12.0,9.0,9.0,fail,6.0,8.0
4723,14.0,14.0,11.0,6.0,succeed,11.0,9.0
4724,2.0,6.0,9.0,16.0,fail,15.0,16.0
4725,10.0,15.0,18.0,14.0,fail,11.0,10.0
4726,10.0,18.0,14.0,7.0,succeed,10.0,9.0
4727,17.0,14.0,15.0,17.0,succeed,4.0,16.0
4728,12.0,20.0,14.0,8.0,fail,6.0,10.0
4729,12.0,12.0,17.0,7.0,fail,14.0,10.0
4730,11.0,14.0,11.0,14.0,succeed,12.0,18.0
4731,7.0,4.0,14.0,10.0,fail,19.0,9.0
4732,14.0,10.0,10.0,2.0,fail,10.0,16.0
4733,14.0,6.0,12.0,7.0,fail,15.0,17.0
4734,15.0,10.0,10.0,8.0,succeed,6.0,18.0
4735,19.0,8.0,5.0,5.0,succeed,18.0,13.0
4736,11.0,17.0,13.0,12.0,succeed,15.0,15.0
4737,13.0,14.0,18.0,14.0,succeed,6.0,14.0
4738,14.0,16.0,3.0,17.0,fail,4.0,10.0
4739,4.0,9.0,10.0,10.0,succeed,15.0,14.0
4740,13.0,17.0,4.0,11.0,succeed,12.0,13.0
4741,7.0,18.0,7.0,13.0,fail,10.0,7.0
4742,19.0,6.0,14.0,15.0,fail,10.0,8.0
4743,17.0,17.0,9.0,17.0,succeed,11.0,10.0
4744,18.0,4.0,20.0,14.0,fail,9.0,11.0
4745,10.0,19.0,5.0,17.0,fail,3.0,12.0
4746,19.0,12.0,11.0,13.0,succeed,9.0,14.0
4747,10.0,14.0,6.0,7.0,fail,17.0,6.0
4748,12.0,13.0,12.0,4.0,fail,9.0,10.0
4749,13.0,7.0,9.0,11.0,fail,9.0,12.0
4750,20.0,8.0,10.0,13.0,succeed,14.0,15.0
4751,11.0,8.0,10.0,12.0,fail,11.0,11.0
4752,10.0,10.0,6.0,9.0,fail,15.0,11.0
4753,2.0,8.0,19.0,14.0,succeed,14.0,11.0
4754,16.0,11.0,14.0,4.0,succeed,18.0,8.0
4755,8.0,13.0,11.0,16.0,succeed,8.0,9.0
4756,17.0,7.0,11.0,17.0,fail,12.0,14.0
4757,15.0,10.0,11.0,17.0,succeed,15.0,11.0
4758,12.0,14.0,13.0,10.0,fail,6.0,8.0
4759,11.0,15.0,18.0,11.0,fail,10.0,7.0
4760,13.0,16.0,12.0,12.0,succeed,6.0,9.0
4761,16.0,12.0,14.0,12.0,succeed,14.0,12.0
4762,13.0,19.0,12.0,15.0,succeed,9.0,12.0
4763,11.0,17.0,15.0,7.0,succeed,9.0,14.0
4764,13.0,10.0,10.0,7.0,succeed,13.0,10.0
4765,12.0,11.0,10.0,8.0,succeed,14.0,12.0
4766,5.0,6.0,14.0,13.0,succeed,18.0,14.0
4767,16.0,9.0,18.0,11.0,succeed,8.0,12.0
4768,11.0,8.0,4.0,16.0,succeed,5.0,19.0
4769,11.0,13.0,11.0,16.0,succeed,8.0,13.0
4770,13.0,13.0,11.0,6.0,fail,16.0,18.0
4771,12.0,7.0,14.0,14.0,fail,11.0,13.0
4772,16.0,5.0,16.0,11.0,fail,6.0,11.0
4773,11.0,15.0,12.0,18.0,succeed,16.0,17.0
4774,2.0,17.0,14.0,20.0,fail,17.0,17.0
4775,11.0,15.0,2.0,7.0,succeed,11.0,15.0
4776,12.0,14.0,10.0,8.0,fail,15.0,3.0
4777,3.0,13.0,13.0,12.0,fail,9.0,13.0
4778,2.0,12.0,13.0,16.0,succeed,8.0,18.0
4779,15.0,13.0,16.0,14.0,succeed,18.0,12.0
4780,18.0,13.0,7.0,14.0,succeed,14.0,13.0
4781,7.0,11.0,11.0,15.0,fail,16.0,6.0
4782,16.0,12.0,14.0,15.0,succeed,14.0,7.0
4783,18.0,7.0,15.0,11.0,fail,2.0,11.0
4784,11.0,8.0,13.0,9.0,fail,17.0,17.0
4785,12.0,8.0,10.0,17.0,succeed,4.0,18.0
4786,11.0,11.0,16.0,12.0,fail,12.0,10.0
4787,12.0,18.0,13.0,14.0,fail,15.0,11.0
4788,10.0,12.0,16.0,10.0,fail,17.0,9.0
4789,14.0,12.0,13.0,14.0,fail,19.0,10.0
4790,16.0,16.0,20.0,15.0,succeed,11.0,14.0
4791,12.0,2.0,14.0,14.0,fail,13.0,15.0
4792,8.0,10.0,18.0,8.0,succeed,13.0,9.0
4793,16.0,17.0,3.0,5.0,fail,12.0,12.0
